output_label,periodo_historico,periodo_atual,secao,data_atual,dia_da_semana,antecedencia,rota_principal,sentido,tipo_assento,turno,tkm_atual,preco_atual,mult_atual,data_atualizacao
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CMP-RIO,RIO-CMP,leito individual,NOITE,123.65,,1.1597231481481503,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CMP-RIO,RIO-CMP,leito,NOITE,123.65,,1.1597231481481503,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CMP-RIO,RIO-CMP,semi leito,NOITE,123.65,104.9,1.1597231481481503,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CMP-SAO,CMP-SAO,semi leito,NOITE,,44.9,1.0598290598290596,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CMP-SAO,SAO-CMP,semi leito,NOITE,22.23,55.9,1.3242711352657008,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CPC-FLN,CPC-FLN,leito cama individual,NOITE,173.23,,1.138045714285716,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CPC-FLN,CPC-FLN,leito individual,NOITE,138.9,,1.138045714285716,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CPC-FLN,CPC-FLN,semi leito,NOITE,105.9,146.21,1.138045714285716,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CPC-FLN,CPC-FLN,leito cama,NOITE,173.23,,1.138045714285716,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CPC-FLN,CPC-FLN,leito,NOITE,138.9,,1.138045714285716,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CPC-FLN,FLN-CPC,semi leito,NOITE,142.4,134.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CPC-FLN,FLN-CPC,leito cama individual,NOITE,178.9,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CPC-FLN,FLN-CPC,leito individual,NOITE,146.45,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CPC-FLN,FLN-CPC,leito,NOITE,146.45,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CPC-FLN,FLN-CPC,leito cama,NOITE,178.9,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CRG-SAO,SAO-CRG,semi leito,NOITE,40.9,56.9,1.2815249266862172,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,GVS-SAO,SAO-GVS,leito,NOITE,160.7,,1.355256285714286,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,GVS-SAO,SAO-GVS,leito individual,NOITE,160.7,,1.355256285714286,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,GVS-SAO,SAO-GVS,semi leito,NOITE,160.7,169.9,1.355256285714286,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,GYN-SAO,GYN-SAO,leito,NOITE,,,1.33194307511737,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,GYN-SAO,GYN-SAO,leito individual,NOITE,,,1.33194307511737,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,GYN-SAO,GYN-SAO,semi leito,NOITE,,171.81,1.33194307511737,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,GYN-SAO,SAO-GYN,semi leito,NOITE,140.9,165.16,1.2743698808637374,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,GYN-SAO,SAO-GYN,leito,NOITE,140.9,,1.2743698808637374,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,GYN-SAO,SAO-GYN,leito individual,NOITE,140.9,,1.2743698808637374,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,IPA-VIX,IPA-VIX,semi leito,NOITE,113.9,153.81,1.0284840909090909,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,IPA-VIX,VIX-IPA,semi leito,NOITE,83.4,110.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,JDF-SAO,JDF-SAO,semi leito,NOITE,89.4,121.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,JDF-SAO,JDF-SAO,leito individual,NOITE,89.4,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,JDF-SAO,JDF-SAO,leito,NOITE,89.4,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,JDF-SAO,SAO-JDF,leito individual,NOITE,144.45,,1.0488242182217693,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,JDF-SAO,SAO-JDF,semi leito,NOITE,129.15,142.9,1.0488242182217693,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,JDF-SAO,SAO-JDF,leito,NOITE,144.45,,1.0488242182217693,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,MCE-SAO,MCE-SAO,semi leito,NOITE,102.02,151.9,1.0732989726027393,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,MCE-SAO,SAO-MCE,semi leito,NOITE,102.1,161.96,1.1428912559808626,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,MCL-RIO,RIO-MCL,semi leito,NOITE,172.4,199.9,1.1020725433525986,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,MCL-RIO,RIO-MCL,leito,NOITE,172.4,,1.1020725433525986,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,MCL-RIO,RIO-MCL,leito individual,NOITE,172.4,,1.1020725433525986,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,OLP-SAO,SAO-OLP,semi leito,NOITE,77.4,128.9,1.0555118110236221,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,PAS-SAO,PAS-SAO,semi leito,NOITE,61.65,103.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,PAS-SAO,SAO-PAS,semi leito,NOITE,82.9,141.65,1.2358431034482755,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,PNV-SAO,SAO-PNV,semi leito,NOITE,169.4,249.8,1.4823547169811322,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,QAK-SAO,QAK-SAO,leito,NOITE,83.4,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,QAK-SAO,QAK-SAO,semi leito,NOITE,83.4,127.3,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,QAK-SAO,QAK-SAO,leito individual,NOITE,83.4,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,QAK-SAO,SAO-QAK,semi leito,NOITE,122.07,182.9,1.3322821969696947,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,QDC-SAO,QDC-SAO,semi leito,NOITE,165.9,204.16,1.2800035971223043,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,QDC-SAO,SAO-QDC,semi leito,NOITE,139.9,189.9,1.1826184877622385,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-RIO,RIO-RAO,leito individual,NOITE,140.23,,1.1869993961352674,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-RIO,RIO-RAO,leito,NOITE,140.23,,1.1869993961352674,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-RIO,RIO-RAO,semi leito,NOITE,140.23,171.9,1.1869993961352674,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,RAO-SAO,semi leito,NOITE,88.1,98.9,1.0801159509202445,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,RAO-SAO,cama premium,NOITE,,,1.0801159509202445,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,RAO-SAO,cama premium individual,NOITE,,,1.0801159509202445,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,RAO-SAO,leito,NOITE,122.01,,1.0801159509202445,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,RAO-SAO,leito individual,NOITE,122.01,,1.0801159509202445,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,SAO-RAO,leito individual,NOITE,104.76,,1.108802352941176,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,SAO-RAO,leito,NOITE,104.76,,1.108802352941176,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,SAO-RAO,semi leito,NOITE,90.61,100.9,1.108802352941176,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,SAO-RAO,cama premium,NOITE,191.9,,1.108802352941176,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,SAO-RAO,cama premium individual,NOITE,191.9,,1.108802352941176,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-SAO,RIO-SAO,leito,NOITE,88.1,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-SAO,RIO-SAO,leito cama,NOITE,91.98,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-SAO,RIO-SAO,leito individual,NOITE,88.1,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-SAO,RIO-SAO,semi leito,NOITE,79.48,104.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-SAO,RIO-SAO,leito cama individual,NOITE,91.98,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-SAO,SAO-RIO,leito cama individual,NOITE,182.1,,1.2791778281140078,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-SAO,SAO-RIO,semi leito,NOITE,98.9,133.86,1.2791778281140078,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-SAO,SAO-RIO,leito,NOITE,164.79,,1.2791778281140078,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-SAO,SAO-RIO,leito cama,NOITE,182.1,,1.2791778281140078,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-SAO,SAO-RIO,leito individual,NOITE,164.79,,1.2791778281140078,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-STS,RIO-STS,semi leito,NOITE,,128.16,1.1701195436507958,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-STS,STS-RIO,leito,NOITE,115.9,,1.1543078124999968,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-STS,STS-RIO,leito individual,NOITE,115.9,,1.1543078124999968,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-STS,STS-RIO,semi leito,NOITE,115.9,146.21,1.1543078124999968,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-UDI,RIO-UDI,leito,NOITE,118.97,,1.172549019607847,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-UDI,RIO-UDI,semi leito,NOITE,118.97,209.97,1.172549019607847,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-UDI,RIO-UDI,leito individual,NOITE,118.97,,1.172549019607847,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-UDI,UDI-RIO,leito individual,NOITE,152.9,,1.156698626160993,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-UDI,UDI-RIO,semi leito,NOITE,152.9,200.72,1.156698626160993,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-UDI,UDI-RIO,leito,NOITE,152.9,,1.156698626160993,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-VIX,RIO-VIX,semi leito,NOITE,111.15,108.9,1.023779012345679,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-VIX,RIO-VIX,leito cama individual,NOITE,202.4,,1.023779012345679,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-VIX,RIO-VIX,leito individual,NOITE,133.75,,1.023779012345679,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-VIX,RIO-VIX,leito cama,NOITE,202.4,,1.023779012345679,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-VIX,RIO-VIX,leito,NOITE,133.75,,1.023779012345679,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-VIX,VIX-RIO,leito,NOITE,118.51,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-VIX,VIX-RIO,semi leito,NOITE,100.2,116.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-VIX,VIX-RIO,leito cama individual,NOITE,147.1,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-VIX,VIX-RIO,leito individual,NOITE,118.51,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-VIX,VIX-RIO,leito cama,NOITE,147.1,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-SJK,SAO-SJK,semi leito,NOITE,22.3,36.9,1.194138888888887,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-SJK,SJK-SAO,semi leito,NOITE,23.9,41.9,1.5958318181818165,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-SJP,SAO-SJP,leito individual,NOITE,174.4,,1.4061226945569054,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-SJP,SAO-SJP,leito,NOITE,174.4,,1.4061226945569054,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-SJP,SAO-SJP,semi leito,NOITE,163.3,154.9,1.4061226945569054,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-SJP,SJP-SAO,leito,NOITE,116.9,,1.145824705724986,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-SJP,SJP-SAO,semi leito,NOITE,119.8,125.9,1.145824705724986,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-SJP,SJP-SAO,leito individual,NOITE,116.9,,1.145824705724986,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-UDI,SAO-UDI,leito,NOITE,142.5,,1.2095781684027778,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-UDI,SAO-UDI,semi leito,NOITE,96.9,137.9,1.2095781684027778,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-UDI,SAO-UDI,leito individual,NOITE,142.5,,1.2095781684027778,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-UDI,UDI-SAO,semi leito,NOITE,110.02,141.9,1.1225490196078416,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-UDI,UDI-SAO,leito individual,NOITE,154.5,,1.1225490196078416,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-UDI,UDI-SAO,leito,NOITE,154.5,,1.1225490196078416,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-VIX,SAO-VIX,leito,NOITE,191.9,235.51,1.259030149147727,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-VIX,SAO-VIX,leito individual,NOITE,191.9,,1.259030149147727,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-VIX,VIX-SAO,leito,NOITE,238.9,246.9,1.0131963755199063,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-VIX,VIX-SAO,leito individual,NOITE,238.9,,1.0131963755199063,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,BAT-SAO,BAT-SAO,semi leito,TARDE,84.9,174.9,1.406306306306307,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,BHZ-DTI,BHZ-DTI,semi leito,TARDE,66.57,126.9,1.2676931818181818,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,BHZ-DTI,DTI-BHZ,semi leito,TARDE,,89.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,BHZ-IPA,BHZ-IPA,semi leito,TARDE,54.65,72.9,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,BHZ-IPA,IPA-BHZ,semi leito,TARDE,,127.9,1.0965491803278686,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,BHZ-MCL,MCL-BHZ,leito,TARDE,69.79,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,BHZ-MCL,MCL-BHZ,leito individual,TARDE,69.79,,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,BHZ-MCL,MCL-BHZ,semi leito,TARDE,69.79,136.62,1.0,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,BHZ-RIO,BHZ-RIO,semi leito,TARDE,75.9,144.9,1.1846266666666663,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,BHZ-RIO,RIO-BHZ,semi leito,TARDE,,98.71,1.1347457264957277,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,BHZ-SJK,SJK-BHZ,leito individual,TARDE,130.9,,1.1670193100862412,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,BHZ-SJK,SJK-BHZ,leito,TARDE,130.9,,1.1670193100862412,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,BHZ-SJK,SJK-BHZ,semi leito,TARDE,130.9,144.31,1.1670193100862412,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CAB-JDF,CAB-JDF,semi leito,TARDE,,78.43,1.1455101817042606,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CAB-RIO,CAB-RIO,semi leito,TARDE,25.9,48.9,1.0574999999999999,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CGR-SAO,CGR-SAO,semi leito,TARDE,149.9,176.99,1.0196179918450576,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CGR-SAO,CGR-SAO,leito individual,TARDE,149.9,,1.0196179918450576,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CGR-SAO,CGR-SAO,leito,TARDE,149.9,,1.0196179918450576,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CGR-SAO,SAO-CGR,semi leito,TARDE,151.9,175.9,1.2272000000000012,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CGR-SAO,SAO-CGR,leito individual,TARDE,151.9,,1.2272000000000012,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CGR-SAO,SAO-CGR,leito,TARDE,151.9,,1.2272000000000012,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CMP-SAO,CMP-SAO,semi leito,TARDE,20.9,45.9,1.3107343227424748,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CMP-SAO,SAO-CMP,semi leito,TARDE,20.9,45.9,1.1941059210526312,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CMP-SJK,CMP-SJK,semi leito,TARDE,30.9,43.9,1.1000121794871793,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CPC-FLN,CPC-FLN,leito individual,TARDE,,,1.1955947368421054,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CPC-FLN,CPC-FLN,leito,TARDE,,211.57,1.1955947368421054,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,CRG-SAO,CRG-SAO,semi leito,TARDE,,51.9,1.1727316176470588,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,GVS-SAO,GVS-SAO,leito individual,TARDE,143.54,,1.0753403539253548,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,GVS-SAO,GVS-SAO,leito,TARDE,143.54,,1.0753403539253548,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,GVS-SAO,GVS-SAO,semi leito,TARDE,143.54,187.31,1.0753403539253548,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,MCL-RIO,MCL-RIO,semi leito,TARDE,85.9,202.26,1.0077330827067668,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,MCL-SAO,MCL-SAO,semi leito,TARDE,130.28,184.66,1.0593104166666667,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,MCL-SAO,MCL-SAO,leito individual,TARDE,130.28,,1.0593104166666667,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,MCL-SAO,MCL-SAO,leito,TARDE,130.28,,1.0593104166666667,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,MCL-SAO,SAO-MCL,semi leito,TARDE,140.52,189.3,1.1331802919708047,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,MCL-SAO,SAO-MCL,leito individual,TARDE,140.52,,1.1331802919708047,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,MCL-SAO,SAO-MCL,leito,TARDE,140.52,,1.1331802919708047,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,PNV-SAO,PNV-SAO,semi leito,TARDE,131.78,199.4,1.0794956395348805,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-RIO,RAO-RIO,leito,TARDE,138.4,,1.2475016129032281,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-RIO,RAO-RIO,semi leito,TARDE,138.4,197.01,1.2475016129032281,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-RIO,RAO-RIO,leito individual,TARDE,138.4,,1.2475016129032281,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,RAO-SAO,semi leito,TARDE,64.9,83.9,1.0763305322128838,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,SAO-RAO,semi leito,TARDE,93.9,85.9,1.04067817679558,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,SAO-RAO,leito individual,TARDE,141.9,,1.04067817679558,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RAO-SAO,SAO-RAO,leito,TARDE,141.9,,1.04067817679558,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-SAO,SAO-RIO,leito cama,TARDE,,,1.0830002097635398,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,RIO-SAO,SAO-RIO,leito cama individual,TARDE,,,1.0830002097635398,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-SJK,SAO-SJK,semi leito,TARDE,,34.9,1.46042925170068,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-SJK,SJK-SAO,semi leito,TARDE,,30.9,1.262766708437761,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-SJP,SAO-SJP,semi leito,TARDE,99.9,134.3,1.29146,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-VIX,SAO-VIX,leito individual,TARDE,197.3,,1.1883792822966495,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-VIX,SAO-VIX,semi leito,TARDE,141.9,185.9,1.1883792822966495,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-VIX,SAO-VIX,leito,TARDE,197.3,,1.1883792822966495,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-VIX,VIX-SAO,leito individual,TARDE,203.15,,1.1053035526315809,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-VIX,VIX-SAO,semi leito,TARDE,144.51,230.86,1.1053035526315809,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-02,5,21,SAO-VIX,VIX-SAO,leito,TARDE,203.15,,1.1053035526315809,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-03,6,22,CMP-SAO,CMP-SAO,semi leito,MADRUGADA,,36.9,1.4122608695652172,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-03,6,22,MCE-RIO,RIO-MCE,semi leito,MADRUGADA,25.23,49.9,1.1452261904761905,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-03,6,22,RAO-SAO,RAO-SAO,leito individual,MADRUGADA,107.49,,1.0447556910569105,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-03,6,22,RAO-SAO,RAO-SAO,leito,MADRUGADA,107.49,,1.0447556910569105,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-03,6,22,RAO-SAO,RAO-SAO,semi leito,MADRUGADA,102.28,89.9,1.0447556910569105,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-03,6,22,RAO-SAO,SAO-RAO,semi leito,MADRUGADA,,82.56,1.0504295454545454,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-03,6,22,RIO-SAO,RIO-SAO,leito individual,MADRUGADA,94.9,,1.0645988235294117,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-03,6,22,RIO-SAO,RIO-SAO,leito,MADRUGADA,94.9,143.9,1.0645988235294117,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-03,6,22,RIO-SAO,SAO-RIO,leito individual,MADRUGADA,97.9,,1.104658333333333,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-03,6,22,RIO-SAO,SAO-RIO,semi leito,MADRUGADA,97.9,126.9,1.104658333333333,
julho_2026,julho_2025,julho_2026,alteracoes_preco,2026-07-03,6,22,RIO-SAO,SAO-RIO,leito,MADRUGADA,97.9,,1.104658333333333,
